3.813749e-07 4.717519e-07 5.814906e-07 7.142269e-07 8.741594e-07 1.066111e-06 1.295592e-06 1.568861e-06 1.892985e-06 2.275898e-06 2.726450e-06 3.254449e-06 3.870696e-06 4.586997e-06 5.416164e-06 6.371997e-06 7.469235e-06 8.723490e-06 1.015114e-05 1.176918e-05 1.359510e-05 1.564663e-05 1.794150e-05 2.049718e-05 2.333053e-05 2.645740e-05 2.989215e-05 3.364678e-05 3.773014e-05 4.214709e-05 4.689729e-05 5.197386e-05 5.736182e-05 6.303648e-05 6.896204e-05 7.509091e-05 8.136468e-05 8.771812e-05 9.408812e-05 1.004298e-04 1.067336e-04 1.130064e-04 1.192653e-04 1.255343e-04 1.318307e-04 1.381428e-04 1.443965e-04 1.503979e-04 1.558716e-04 1.607067e-04 1.649383e-04 
3.643148e-07 4.511153e-07 5.566205e-07 6.843659e-07 8.384393e-07 1.023542e-06 1.245050e-06 1.509076e-06 1.822533e-06 2.193188e-06 2.629713e-06 3.141733e-06 3.739856e-06 4.435691e-06 5.241853e-06 6.171941e-06 7.240499e-06 8.462951e-06 9.855494e-06 1.143497e-05 1.321872e-05 1.522435e-05 1.746950e-05 1.997159e-05 2.274745e-05 2.581296e-05 2.918254e-05 3.286833e-05 3.687937e-05 4.122080e-05 4.589264e-05 5.088847e-05 5.619391e-05 6.178496e-05 6.762665e-05 7.367235e-05 7.986465e-05 8.613935e-05 9.243417e-05 9.870461e-05 1.049410e-04 1.111498e-04 1.173476e-04 1.235578e-04 1.297972e-04 1.360540e-04 1.422551e-04 1.482084e-04 1.536414e-04 1.584440e-04 1.626505e-04 
3.479492e-07 4.312990e-07 5.327153e-07 6.556358e-07 8.040396e-07 9.825076e-07 1.196286e-06 1.451344e-06 1.754440e-06 2.113177e-06 2.536055e-06 3.032514e-06 3.612972e-06 4.288845e-06 5.072548e-06 5.977484e-06 7.018002e-06 8.209336e-06 9.567507e-06 1.110920e-05 1.285159e-05 1.481218e-05 1.700852e-05 1.945796e-05 2.217730e-05 2.518245e-05 2.848789e-05 3.210587e-05 3.604565e-05 4.031262e-05 4.490717e-05 4.982333e-05 5.504728e-05 6.055573e-05 6.631453e-05 7.227797e-05 7.838967e-05 8.458641e-05 9.080676e-05 9.700665e-05 1.031763e-04 1.093216e-04 1.154587e-04 1.216105e-04 1.277932e-04 1.339953e-04 1.401440e-04 1.460495e-04 1.514421e-04 1.562123e-04 1.603937e-04 
3.322491e-07 4.122695e-07 5.097365e-07 6.279921e-07 7.709088e-07 9.429501e-07 1.149233e-06 1.395586e-06 1.688618e-06 2.035768e-06 2.445364e-06 2.926666e-06 3.489905e-06 4.146302e-06 4.908075e-06 5.788432e-06 6.801526e-06 7.962405e-06 9.286909e-06 1.079156e-05 1.249339e-05 1.440977e-05 1.655817e-05 1.895586e-05 2.161962e-05 2.456536e-05 2.780764e-05 3.135882e-05 3.522835e-05 3.942187e-05 4.394013e-05 4.877762e-05 5.392106e-05 5.934785e-05 6.502466e-05 7.090670e-05 7.693859e-05 8.305810e-05 8.920463e-05 9.533453e-05 1.014379e-04 1.075202e-04 1.135970e-04 1.196908e-04 1.258173e-04 1.319648e-04 1.380615e-04 1.439195e-04 1.492718e-04 1.540097e-04 1.581661e-04 
3.171882e-07 3.939960e-07 4.876485e-07 6.013939e-07 7.390002e-07 9.048154e-07 1.103830e-06 1.341735e-06 1.624988e-06 1.960871e-06 2.357541e-06 2.824079e-06 3.370529e-06 4.007921e-06 4.748279e-06 5.604613e-06 6.590883e-06 7.721948e-06 9.013471e-06 1.048180e-05 1.214384e-05 1.401683e-05 1.611812e-05 1.846493e-05 2.107401e-05 2.396128e-05 2.714135e-05 3.062669e-05 3.442693e-05 3.854798e-05 4.299092e-05 4.775069e-05 5.281455e-05 5.816059e-05 6.375627e-05 6.955772e-05 7.551055e-05 8.155350e-05 8.762680e-05 9.368725e-05 9.972473e-05 1.057444e-04 1.117614e-04 1.177974e-04 1.238680e-04 1.299613e-04 1.360062e-04 1.418169e-04 1.471291e-04 1.518348e-04 1.559662e-04 
3.027420e-07 3.764504e-07 4.664188e-07 5.758038e-07 7.082709e-07 8.680551e-07 1.060022e-06 1.289727e-06 1.563482e-06 1.888408e-06 2.272497e-06 2.724653e-06 3.254736e-06 3.873583e-06 4.593026e-06 5.425879e-06 6.385910e-06 7.487789e-06 8.747000e-06 1.017973e-05 1.180272e-05 1.363309e-05 1.568810e-05 1.798489e-05 2.054017e-05 2.336987e-05 2.648865e-05 2.990908e-05 3.364099e-05 3.769052e-05 4.205908e-05 4.674204e-05 5.172724e-05 5.699340e-05 6.250878e-05 6.823041e-05 7.410489e-05 8.007193e-05 8.607258e-05 9.206408e-05 9.803616e-05 1.039936e-04 1.099511e-04 1.159297e-04 1.219445e-04 1.279839e-04 1.339773e-04 1.397408e-04 1.450130e-04 1.496865e-04 1.537929e-04 
2.888879e-07 3.596064e-07 4.460174e-07 5.511874e-07 6.786819e-07 8.326245e-07 1.017758e-06 1.239506e-06 1.504034e-06 1.818308e-06 2.190155e-06 2.628302e-06 3.142427e-06 3.743181e-06 4.442200e-06 5.252104e-06 6.186469e-06 7.259777e-06 8.487333e-06 9.885155e-06 1.146984e-05 1.325837e-05 1.526790e-05 1.751551e-05 2.001786e-05 2.279088e-05 2.584927e-05 2.920573e-05 3.287023e-05 3.684916e-05 4.114427e-05 4.575135e-05 5.065877e-05 5.584591e-05 6.128180e-05 6.692439e-05 7.272122e-05 7.861298e-05 8.454154e-05 9.046458e-05 9.637168e-05 1.022673e-04 1.081655e-04 1.140870e-04 1.200465e-04 1.260321e-04 1.319742e-04 1.376908e-04 1.429230e-04 1.475645e-04 1.516458e-04 
2.756047e-07 3.434398e-07 4.264164e-07 5.275130e-07 6.501968e-07 7.984826e-07 9.769932e-07 1.191020e-06 1.446587e-06 1.750507e-06 2.110441e-06 2.534946e-06 3.033518e-06 3.616620e-06 4.295697e-06 5.083176e-06 5.992441e-06 7.037785e-06 8.234333e-06 9.597938e-06 1.114504e-05 1.289250e-05 1.485735e-05 1.705660e-05 1.950688e-05 2.222411e-05 2.522302e-05 2.851642e-05 3.211444e-05 3.602371e-05 4.024629e-05 4.477840e-05 4.960892e-05 5.471790e-05 6.007513e-05 6.563943e-05 7.135933e-05 7.717646e-05 8.303349e-05 8.888856e-05 9.473111e-05 1.005652e-04 1.064046e-04 1.122693e-04 1.181736e-04 1.241058e-04 1.299967e-04 1.356666e-04 1.408591e-04 1.454685e-04 1.495248e-04 
2.628725e-07 3.279275e-07 4.075893e-07 5.047503e-07 6.227817e-07 7.655910e-07 9.376833e-07 1.144221e-06 1.391087e-06 1.684944e-06 2.033291e-06 2.444514e-06 2.927930e-06 3.493816e-06 4.153426e-06 4.918997e-06 5.803720e-06 6.821700e-06 7.987883e-06 9.317952e-06 1.082820e-05 1.253534e-05 1.445632e-05 1.660804e-05 1.900711e-05 2.166942e-05 2.460976e-05 2.784102e-05 3.137348e-05 3.521402e-05 3.936501e-05 4.382306e-05 4.857759e-05 5.360927e-05 5.888867e-05 6.437547e-05 7.001915e-05 7.576230e-05 8.154839e-05 8.733600e-05 9.311446e-05 9.888750e-05 1.046683e-04 1.104765e-04 1.163260e-04 1.222050e-04 1.280451e-04 1.336684e-04 1.388213e-04 1.433987e-04 1.474300e-04 
2.506722e-07 3.130476e-07 3.895110e-07 4.828709e-07 5.964038e-07 7.339129e-07 8.997872e-07 1.099062e-06 1.337483e-06 1.621563e-06 1.958642e-06 2.356937e-06 2.825587e-06 3.374687e-06 4.015301e-06 4.759475e-06 5.620208e-06 6.611419e-06 7.747874e-06 9.045086e-06 1.051919e-05 1.218678e-05 1.406467e-05 1.616970e-05 1.851841e-05 2.112669e-05 2.400937e-05 2.717941e-05 3.064726e-05 3.442001e-05 3.850034e-05 4.288527e-05 4.756472e-05 5.251999e-05 5.772240e-05 6.313251e-05 6.870071e-05 7.437056e-05 8.008633e-05 8.580702e-05 9.152185e-05 9.723423e-05 1.029569e-04 1.087090e-04 1.145040e-04 1.203301e-04 1.261196e-04 1.316965e-04 1.368099e-04 1.413555e-04 1.453619e-04 
2.389851e-07 2.987786e-07 3.721570e-07 4.618465e-07 5.710316e-07 7.034124e-07 8.632646e-07 1.055499e-06 1.285725e-06 1.560308e-06 1.886433e-06 2.272148e-06 2.726419e-06 3.259156e-06 3.881238e-06 4.604519e-06 5.441809e-06 6.406842e-06 7.514201e-06 8.779231e-06 1.021791e-05 1.184669e-05 1.368229e-05 1.574146e-05 1.804067e-05 2.059582e-05 2.342174e-05 2.653150e-05 2.993568e-05 3.364159e-05 3.765221e-05 4.196497e-05 4.657027e-05 5.145004e-05 5.657634e-05 6.191057e-05 6.740407e-05 7.300132e-05 7.864739e-05 8.430173e-05 8.995344e-05 9.560561e-05 1.012705e-04 1.069669e-04 1.127077e-04 1.184813e-04 1.242205e-04 1.297513e-04 1.348255e-04 1.393393e-04 1.433208e-04 
2.277929e-07 2.850995e-07 3.555031e-07 4.416496e-07 5.466334e-07 6.740539e-07 8.280755e-07 1.013486e-06 1.235762e-06 1.501125e-06 1.816603e-06 2.190081e-06 2.630351e-06 3.147143e-06 3.751150e-06 4.454037e-06 5.268427e-06 6.207864e-06 7.286754e-06 8.520271e-06 9.924241e-06 1.151497e-05 1.330907e-05 1.532319e-05 1.757377e-05 2.007667e-05 2.284675e-05 2.589716e-05 2.923862e-05 3.287866e-05 3.682054e-05 4.106207e-05 4.559417e-05 5.039936e-05 5.545043e-05 6.070964e-05 6.612923e-05 7.165461e-05 7.723164e-05 8.282022e-05 8.840934e-05 9.400179e-05 9.960942e-05 1.052504e-04 1.109375e-04 1.166589e-04 1.223481e-04 1.278332e-04 1.328683e-04 1.373505e-04 1.413071e-04 
2.170776e-07 2.719892e-07 3.395251e-07 4.222526e-07 5.231777e-07 6.458017e-07 7.941793e-07 9.729786e-07 1.187544e-06 1.443956e-06 1.749089e-06 2.110666e-06 2.537307e-06 3.038564e-06 3.624947e-06 4.307932e-06 5.099954e-06 6.014373e-06 7.065414e-06 8.268081e-06 9.638044e-06 1.119147e-05 1.294485e-05 1.491475e-05 1.711755e-05 1.956909e-05 2.228424e-05 2.527624e-05 2.855594e-05 3.213106e-05 3.600517e-05 4.017645e-05 4.463630e-05 4.936784e-05 5.434458e-05 5.952962e-05 6.487611e-05 7.033036e-05 7.583903e-05 8.136246e-05 8.688955e-05 9.242277e-05 9.797355e-05 1.035596e-04 1.091933e-04 1.148629e-04 1.205026e-04 1.259421e-04 1.309384e-04 1.353892e-04 1.393210e-04 
2.068212e-07 2.594270e-07 3.241989e-07 4.036276e-07 5.006328e-07 6.186193e-07 7.615348e-07 9.339294e-07 1.141018e-06 1.388742e-06 1.683825e-06 2.033830e-06 2.447207e-06 2.933332e-06 3.502532e-06 4.166098e-06 4.936277e-06 5.826246e-06 6.850048e-06 8.022519e-06 9.359169e-06 1.087603e-05 1.258947e-05 1.451597e-05 1.667183e-05 1.907288e-05 2.173402e-05 2.466854e-05 2.788741e-05 3.139859e-05 3.520589e-05 3.930788e-05 4.369642e-05 4.835524e-05 5.325857e-05 5.837029e-05 6.364449e-05 6.902837e-05 7.446936e-05 7.992825e-05 8.539386e-05 9.086836e-05 9.636277e-05 1.018943e-04 1.074751e-04 1.130932e-04 1.186837e-04 1.240781e-04 1.290358e-04 1.334553e-04 1.373625e-04 
1.970057e-07 2.473919e-07 3.095002e-07 3.857466e-07 4.789664e-07 5.924699e-07 7.301000e-07 8.962908e-07 1.096131e-06 1.335423e-06 1.620744e-06 1.959497e-06 2.359966e-06 2.831353e-06 3.383802e-06 4.028421e-06 4.777272e-06 5.643345e-06 6.640508e-06 7.783423e-06 9.087445e-06 1.056846e-05 1.224273e-05 1.412662e-05 1.623638e-05 1.858782e-05 2.119583e-05 2.407378e-05 2.723277e-05 3.068094e-05 3.442238e-05 3.845603e-05 4.277421e-05 4.736123e-05 5.219202e-05 5.723128e-05 6.243398e-05 6.774823e-05 7.312222e-05 7.851718e-05 8.392186e-05 8.933814e-05 9.477665e-05 1.002542e-04 1.057824e-04 1.113495e-04 1.168910e-04 1.222406e-04 1.271600e-04 1.315484e-04 1.354311e-04 
1.876133e-07 2.358630e-07 2.954048e-07 3.685815e-07 4.581461e-07 5.673163e-07 6.998320e-07 8.600141e-07 1.052827e-06 1.283936e-06 1.559774e-06 1.887588e-06 2.275496e-06 2.732526e-06 3.268646e-06 3.894779e-06 4.622803e-06 5.465524e-06 6.436631e-06 7.550617e-06 8.822678e-06 1.026856e-05 1.190439e-05 1.374646e-05 1.581094e-05 1.811360e-05 2.066936e-05 2.349163e-05 2.659166e-05 2.997773e-05 3.365425e-05 3.762047e-05 4.186921e-05 4.638533e-05 5.114445e-05 5.611208e-05 6.124406e-05 6.648938e-05 7.179702e-05 7.712864e-05 8.247293e-05 8.783147e-05 9.321451e-05 9.863839e-05 1.041145e-04 1.096309e-04 1.151239e-04 1.204289e-04 1.253102e-04 1.296677e-04 1.335259e-04 
1.786264e-07 2.248198e-07 2.818887e-07 3.521044e-07 4.381393e-07 5.431209e-07 6.706881e-07 8.250501e-07 1.011049e-06 1.234217e-06 1.500843e-06 1.818020e-06 2.193703e-06 2.636750e-06 3.156949e-06 3.765044e-06 4.472727e-06 5.292623e-06 6.238243e-06 7.323907e-06 8.564654e-06 9.976085e-06 1.157421e-05 1.337521e-05 1.539520e-05 1.764991e-05 2.015426e-05 2.292172e-05 2.596365e-05 2.928853e-05 3.290101e-05 3.680071e-05 4.098087e-05 4.542694e-05 5.011522e-05 5.501200e-05 6.007400e-05 6.525108e-05 7.049299e-05 7.576182e-05 8.104619e-05 8.634744e-05 9.167541e-05 9.704603e-05 1.024703e-04 1.079364e-04 1.133812e-04 1.186419e-04 1.234853e-04 1.278120e-04 1.316458e-04 
1.700277e-07 2.142420e-07 2.689280e-07 3.362875e-07 4.189142e-07 5.198466e-07 6.426251e-07 7.913495e-07 9.707410e-07 1.186202e-06 1.443878e-06 1.750711e-06 2.114495e-06 2.543918e-06 3.048592e-06 3.639081e-06 4.326895e-06 5.124477e-06 6.045158e-06 7.103090e-06 8.313149e-06 9.690793e-06 1.125191e-05 1.301257e-05 1.498883e-05 1.719638e-05 1.965013e-05 2.236361e-05 2.534829e-05 2.861283e-05 3.216212e-05 3.599614e-05 4.010856e-05 4.448540e-05 4.910360e-05 5.393027e-05 5.892297e-05 6.403244e-05 6.920917e-05 7.441571e-05 7.964062e-05 8.488497e-05 9.015824e-05 9.547591e-05 1.008487e-04 1.062647e-04 1.116615e-04 1.168781e-04 1.216838e-04 1.259798e-04 1.297893e-04 
1.618006e-07 2.041098e-07 2.564998e-07 3.211040e-07 4.004391e-07 4.974570e-07 6.156012e-07 7.588639e-07 9.318481e-07 1.139827e-06 1.388807e-06 1.685579e-06 2.037778e-06 2.453924e-06 2.943457e-06 3.516759e-06 4.185159e-06 4.960919e-06 5.857191e-06 6.887957e-06 8.067932e-06 9.412428e-06 1.093720e-05 1.265824e-05 1.459150e-05 1.675263e-05 1.915656e-05 2.181685e-05 2.474508e-05 2.795008e-05 3.143700e-05 3.520612e-05 3.925158e-05 4.355993e-05 4.810880e-05 5.286603e-05 5.779005e-05 6.283248e-05 6.794453e-05 7.308922e-05 7.825505e-05 8.344283e-05 8.866169e-05 9.392669e-05 9.924818e-05 1.046144e-04 1.099634e-04 1.151361e-04 1.199041e-04 1.241694e-04 1.279546e-04 
1.539288e-07 1.944044e-07 2.445817e-07 3.065278e-07 3.826839e-07 4.759170e-07 5.895756e-07 7.275462e-07 8.943158e-07 1.095031e-06 1.335558e-06 1.622542e-06 1.963460e-06 2.366666e-06 2.841425e-06 3.397944e-06 4.047370e-06 4.801782e-06 5.674157e-06 6.678302e-06 7.828772e-06 9.140733e-06 1.062981e-05 1.231189e-05 1.420284e-05 1.631828e-05 1.867313e-05 2.128098e-05 2.415352e-05 2.729974e-05 3.072502e-05 3.443000e-05 3.840923e-05 4.264979e-05 4.712996e-05 5.181837e-05 5.667428e-05 6.165016e-05 6.669797e-05 7.178118e-05 7.688824e-05 8.201972e-05 8.718441e-05 9.239692e-05 9.766733e-05 1.029838e-04 1.082852e-04 1.134140e-04 1.181445e-04 1.223791e-04 1.261398e-04 
1.463973e-07 1.851078e-07 2.331526e-07 2.925341e-07 3.656196e-07 4.551930e-07 5.645094e-07 6.973518e-07 8.580927e-07 1.051753e-06 1.284064e-06 1.561524e-06 1.891455e-06 2.282044e-06 2.742387e-06 3.282512e-06 3.913386e-06 4.646909e-06 5.495877e-06 6.473927e-06 7.595450e-06 8.875464e-06 1.032946e-05 1.197322e-05 1.382254e-05 1.589297e-05 1.819943e-05 2.075555e-05 2.357311e-05 2.666126e-05 3.002562e-05 3.366714e-05 3.758080e-05 4.175420e-05 4.616628e-05 5.078642e-05 5.557471e-05 6.048446e-05 6.546841e-05 7.049044e-05 7.553898e-05 8.061436e-05 8.572502e-05 9.088519e-05 9.610461e-05 1.013715e-04 1.066253e-04 1.117103e-04 1.164031e-04 1.206070e-04 1.243432e-04 
1.391914e-07 1.762028e-07 2.221926e-07 2.790996e-07 3.492191e-07 4.352534e-07 5.403660e-07 6.682384e-07 8.231303e-07 1.009939e-06 1.234263e-06 1.502454e-06 1.821679e-06 2.199966e-06 2.646237e-06 3.170344e-06 3.783076e-06 4.496150e-06 5.322186e-06 6.274647e-06 7.367760e-06 8.616392e-06 1.003591e-05 1.164196e-05 1.345027e-05 1.547635e-05 1.773508e-05 2.024015e-05 2.300340e-05 2.603415e-05 2.933825e-05 3.291695e-05 3.676564e-05 4.087247e-05 4.521700e-05 4.976935e-05 5.449044e-05 5.933445e-05 6.425483e-05 6.921591e-05 7.420612e-05 7.922554e-05 8.428227e-05 8.939015e-05 9.455862e-05 9.977588e-05 1.049821e-04 1.100232e-04 1.146783e-04 1.188513e-04 1.225629e-04 
1.322977e-07 1.676737e-07 2.116830e-07 2.662026e-07 3.334570e-07 4.160687e-07 5.171116e-07 6.401670e-07 7.893837e-07 9.695380e-07 1.186094e-06 1.445264e-06 1.754060e-06 2.120346e-06 2.552879e-06 3.061334e-06 3.656319e-06 4.349373e-06 5.152936e-06 6.080296e-06 7.145517e-06 8.363312e-06 9.748909e-06 1.131785e-05 1.308578e-05 1.506812e-05 1.727976e-05 1.973441e-05 2.244399e-05 2.541797e-05 2.866241e-05 3.217889e-05 3.596319e-05 4.000398e-05 4.428143e-05 4.876643e-05 5.342071e-05 5.819927e-05 6.305633e-05 6.795666e-05 7.288864e-05 7.785218e-05 8.285501e-05 8.791060e-05 9.302809e-05 9.819570e-05 1.033542e-04 1.083513e-04 1.129686e-04 1.171106e-04 1.207972e-04 
1.257037e-07 1.595055e-07 2.016064e-07 2.538226e-07 3.183097e-07 3.976118e-07 4.947147e-07 6.131014e-07 7.568118e-07 9.305021e-07 1.139506e-06 1.389894e-06 1.688527e-06 2.043110e-06 2.462228e-06 2.955385e-06 3.533009e-06 4.206458e-06 4.987993e-06 5.890728e-06 6.928559e-06 8.116047e-06 9.468279e-06 1.100068e-05 1.272880e-05 1.466802e-05 1.683318e-05 1.923801e-05 2.189454e-05 2.481235e-05 2.799772e-05 3.145253e-05 3.517297e-05 3.914820e-05 4.335903e-05 4.777706e-05 5.236486e-05 5.707825e-05 6.187218e-05 6.671188e-05 7.158573e-05 7.649340e-05 8.144233e-05 8.644557e-05 9.151200e-05 9.662985e-05 1.017405e-04 1.066935e-04 1.112727e-04 1.153835e-04 1.190450e-04 
